alpha,pfail,budget_ref,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,final_pr_greedy_mean,final_pr_greedy_std,final_pr_greedy_p10,final_pr_greedy_p25,final_pr_greedy_p50,final_pr_greedy_p75,final_pr_greedy_p90,solved_frac_greedy,final_pr_risk_mean,final_pr_risk_std,final_pr_risk_p10,final_pr_risk_p25,final_pr_risk_p50,final_pr_risk_p75,final_pr_risk_p90,solved_frac_risk,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree
0.1,0.1,3,0.0,0.916,0.084,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9836403897943929,0.06995279539377199,1.0,1.0,1.0,1.0,1.0,0.916,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995947896215983,0.006476044637009126,1.0,1.0,1.0,1.0,1.0,0.996,0.016359610205607028,0.06995279539377199,0.0,0.0,0.016359610205607028,trivial,0.334,0.016359610205607025,0.0,0.0
0.1,0.12,3,0.0,0.906,0.094,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982478981341606,0.06872957394039159,1.0,1.0,1.0,1.0,1.0,0.906,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990217868667773,0.012294735544426175,1.0,1.0,1.0,1.0,1.0,0.992,0.01752101865839395,0.06872957394039159,0.0,0.0,0.01752101865839395,trivial,0.374,0.017521018658393946,0.0,0.0
0.1,0.15,3,0.0,0.896,0.104,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9810936865640333,0.07123851863511912,0.9568998343018507,1.0,1.0,1.0,1.0,0.896,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991040713024731,0.011890164023012325,1.0,1.0,1.0,1.0,1.0,0.992,0.018906313435966722,0.07123851863511912,0.0,0.0,0.018906313435966722,trivial,0.416,0.018906313435966722,0.0,0.0
0.1,0.18,3,0.0,0.91,0.09,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9836127162523447,0.06693762162055261,1.0,1.0,1.0,1.0,1.0,0.91,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990798898071626,0.012507749876185538,1.0,1.0,1.0,1.0,1.0,0.994,0.016387283747655274,0.06693762162055261,0.0,0.0,0.016387283747655274,trivial,0.36,0.016387283747655274,0.0,0.0
0.1,0.2,3,0.0,0.912,0.088,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983553666986604,0.0683025676253955,1.0,1.0,1.0,1.0,1.0,0.912,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993131313131313,0.011384982261114424,1.0,1.0,1.0,1.0,1.0,0.996,0.016446333013395938,0.06830256762539551,0.0,0.0,0.016446333013395938,trivial,0.352,0.016446333013395938,0.0,0.0
0.12,0.05,3,0.0,0.964,0.036,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9914833417949445,0.05469480736928601,1.0,1.0,1.0,1.0,1.0,0.964,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99910927456382,0.01557401577929144,1.0,1.0,1.0,1.0,1.0,0.996,0.008516658205055556,0.05469480736928601,0.0,0.0,0.008516658205055556,trivial,0.13999999999999999,0.008516658205055554,0.0,0.0
0.12,0.08,3,0.0,0.918,0.082,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9806725076371703,0.08520887691558009,1.0,1.0,1.0,1.0,1.0,0.918,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996437116190312,0.005885926041542767,1.0,1.0,1.0,1.0,1.0,0.996,0.019327492362829702,0.08520887691558009,0.0,0.0,0.019327492362829702,trivial,0.324,0.019327492362829705,0.0,0.0
0.12,0.1,3,0.0,0.924,0.076,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985682065739222,0.06684610314018888,1.0,1.0,1.0,1.0,1.0,0.924,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995966261688896,0.0064428715364145414,1.0,1.0,1.0,1.0,1.0,0.996,0.014317934260777921,0.06684610314018889,0.0,0.0,0.014317934260777921,trivial,0.3,0.014317934260777924,0.0,0.0
0.12,0.12,3,0.0,0.908,0.092,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9832968422838044,0.07080668554182488,1.0,1.0,1.0,1.0,1.0,0.908,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990236234140685,0.012277380270028974,1.0,1.0,1.0,1.0,1.0,0.992,0.016703157716195554,0.07080668554182488,0.0,0.0,0.016703157716195554,trivial,0.364,0.016703157716195557,0.0,0.0
0.12,0.15,3,0.0,0.884,0.116,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794386629682702,0.07842736022017582,0.9403122130394859,1.0,1.0,1.0,1.0,0.884,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999880624426079,0.0026666483264274773,1.0,1.0,1.0,1.0,1.0,0.998,0.02056133703172969,0.07842736022017581,0.0,0.0,0.02056133703172969,trivial,0.464,0.020561337031729694,0.0,0.0
0.12,0.18,3,0.0,0.918,0.082,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866189248407042,0.057096820495978085,1.0,1.0,1.0,1.0,1.0,0.918,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997667584940313,0.005210220576250614,1.0,1.0,1.0,1.0,1.0,0.998,0.013381075159295805,0.05709682049597808,0.0,0.0,0.013381075159295805,trivial,0.328,0.013381075159295807,0.0,0.0
0.12,0.2,3,0.0,0.91,0.09,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9827229126950947,0.07738088805727288,1.0,1.0,1.0,1.0,1.0,0.91,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017277087304905188,0.07738088805727286,0.0,0.0,0.017277087304905188,trivial,0.36,0.017277087304905184,0.0,0.0
0.15,0.05,3,0.0,0.968,0.032,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9918778026661621,0.05315419302536142,1.0,1.0,1.0,1.0,1.0,0.968,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008122197333837917,0.053154193025361424,0.0,0.0,0.008122197333837917,trivial,0.128,0.008122197333837917,0.0,0.0
0.15,0.08,3,0.0,0.924,0.076,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815028477760949,0.08445969765618946,1.0,1.0,1.0,1.0,1.0,0.924,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991533516988064,0.018912690438201065,1.0,1.0,1.0,1.0,1.0,0.998,0.01849715222390507,0.08445969765618946,0.0,0.0,0.01849715222390507,trivial,0.302,0.01849715222390507,0.0,0.0
0.15,0.1,3,0.0,0.918,0.082,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9826210553183868,0.07731874717053205,1.0,1.0,1.0,1.0,1.0,0.918,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987959298238063,0.020514192314887634,1.0,1.0,1.0,1.0,1.0,0.996,0.01737894468161314,0.07731874717053205,0.0,0.0,0.01737894468161314,trivial,0.324,0.017378944681613145,0.0,0.0
0.15,0.12,3,0.0,0.908,0.092,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9819754821343885,0.07254122656423936,1.0,1.0,1.0,1.0,1.0,0.908,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990695753701792,0.013153842853803856,1.0,1.0,1.0,1.0,1.0,0.994,0.018024517865611506,0.07254122656423936,0.0,0.0,0.018024517865611506,trivial,0.366,0.018024517865611506,0.0,0.0
0.15,0.15,3,0.0,0.896,0.104,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9797276056751812,0.07503722175163655,0.9568010943773532,1.0,1.0,1.0,1.0,0.896,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999519061352158,0.006583814870127482,1.0,1.0,1.0,1.0,1.0,0.994,0.02027239432481859,0.07503722175163655,0.0,0.0,0.02027239432481859,trivial,0.412,0.020272394324818595,0.0,0.0
0.15,0.18,3,0.0,0.894,0.106,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800569944320968,0.07130866099433872,0.9559506427915518,1.0,1.0,1.0,1.0,0.894,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994141414141413,0.007821996781413742,1.0,1.0,1.0,1.0,1.0,0.994,0.01994300556790312,0.07130866099433872,0.0,0.0,0.01994300556790312,trivial,0.422,0.019943005567903113,0.0,0.0
0.15,0.2,3,0.0,0.902,0.098,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815128396558813,0.07080679771212792,1.0,1.0,1.0,1.0,1.0,0.902,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994141414141413,0.007821996781413742,1.0,1.0,1.0,1.0,1.0,0.994,0.01848716034411873,0.07080679771212792,0.0,0.0,0.01848716034411873,trivial,0.388,0.01848716034411873,0.0,0.0
0.18,0.05,3,0.0,0.984,0.016,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9960693055065888,0.03587709849947628,1.0,1.0,1.0,1.0,1.0,0.984,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003930694493411197,0.03587709849947628,0.0,0.0,0.003930694493411197,trivial,0.064,0.003930694493411197,0.0,0.0
0.18,0.08,3,0.0,0.948,0.052,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9870626969617802,0.0662918479093714,1.0,1.0,1.0,1.0,1.0,0.948,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994997997733012,0.006904348024205861,1.0,1.0,1.0,1.0,1.0,0.994,0.012937303038219782,0.0662918479093714,0.0,0.0,0.012937303038219782,trivial,0.204,0.012937303038219784,0.0,0.0
0.18,0.1,3,0.0,0.938,0.062,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9868122678461887,0.06570207992371924,1.0,1.0,1.0,1.0,1.0,0.938,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997422222222222,0.005758319370728634,1.0,1.0,1.0,1.0,1.0,0.998,0.013187732153811308,0.06570207992371924,0.0,0.0,0.013187732153811308,trivial,0.248,0.013187732153811303,0.0,0.0
0.18,0.12,3,0.0,0.926,0.074,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857402964100344,0.06316201427803378,1.0,1.0,1.0,1.0,1.0,0.926,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991496786042241,0.018994741155937293,1.0,1.0,1.0,1.0,1.0,0.998,0.014259703589965622,0.06316201427803377,0.0,0.0,0.014259703589965622,trivial,0.294,0.014259703589965622,0.0,0.0
0.18,0.15,3,0.0,0.894,0.106,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9793860622950253,0.07505175158760559,0.954475665748393,1.0,1.0,1.0,1.0,0.894,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99976492194674,0.00525124593511873,1.0,1.0,1.0,1.0,1.0,0.998,0.02061393770497476,0.07505175158760558,0.0,0.0,0.02061393770497476,trivial,0.422,0.020613937704974765,0.0,0.0
0.18,0.18,3,0.0,0.886,0.114,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9776961610541693,0.07368402937951486,0.9149338374291116,1.0,1.0,1.0,1.0,0.886,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997422222222222,0.005758319370728631,1.0,1.0,1.0,1.0,1.0,0.998,0.022303838945830694,0.07368402937951486,0.0,0.0,0.022303838945830694,trivial,0.456,0.022303838945830698,0.0,0.0
0.18,0.2,3,0.0,0.89,0.11,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979652119804603,0.07252851242163469,0.9558473649420106,1.0,1.0,1.0,1.0,0.89,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997422222222222,0.005758319370728631,1.0,1.0,1.0,1.0,1.0,0.998,0.020347880195397097,0.07252851242163469,0.0,0.0,0.020347880195397097,trivial,0.44,0.020347880195397103,0.0,0.0
0.2,0.05,3,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982578125,0.026525636354169227,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017421875,0.02652563635416923,0.0,0.0,0.0017421875,trivial,0.024,0.0017421875,0.0,0.0
0.2,0.08,3,0.0,0.956,0.044,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9869833076127749,0.06903377370440929,1.0,1.0,1.0,1.0,1.0,0.956,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997578125,0.0054100589454246,1.0,1.0,1.0,1.0,1.0,0.998,0.01301669238722513,0.06903377370440929,0.0,0.0,0.01301669238722513,trivial,0.174,0.013016692387225129,0.0,0.0
0.2,0.1,3,0.0,0.944,0.056,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9883496242376744,0.06069474606968995,1.0,1.0,1.0,1.0,1.0,0.944,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011650375762325735,0.060694746069689956,0.0,0.0,0.011650375762325735,trivial,0.224,0.011650375762325735,0.0,0.0
0.2,0.12,3,0.0,0.922,0.078,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818256394197863,0.08026133144430136,1.0,1.0,1.0,1.0,1.0,0.922,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999880624426079,0.0026666483264274773,1.0,1.0,1.0,1.0,1.0,0.998,0.018174360580213742,0.08026133144430136,0.0,0.0,0.018174360580213742,trivial,0.31,0.018174360580213742,0.0,0.0
0.2,0.15,3,0.0,0.896,0.104,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800233648636816,0.07120668255875662,0.9559506427915518,1.0,1.0,1.0,1.0,0.896,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999880624426079,0.0026666483264274773,1.0,1.0,1.0,1.0,1.0,0.998,0.019976635136318515,0.07120668255875662,0.0,0.0,0.019976635136318515,trivial,0.414,0.019976635136318515,0.0,0.0
0.2,0.18,3,0.0,0.882,0.118,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9775349828990384,0.07901971155540759,0.9535870064279156,1.0,1.0,1.0,1.0,0.882,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991692194674012,0.011939370524226396,1.0,1.0,1.0,1.0,1.0,0.994,0.02246501710096172,0.07901971155540759,0.0,0.0,0.02246501710096172,trivial,0.47,0.022465017100961715,0.0,0.0
0.2,0.2,3,0.0,0.878,0.122,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9771149580079116,0.07699079429677255,0.9380733506944444,1.0,1.0,1.0,1.0,0.878,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987004694674012,0.015856016727190815,1.0,1.0,1.0,1.0,1.0,0.992,0.0228850419920884,0.07699079429677255,0.0,0.0,0.0228850419920884,trivial,0.486,0.022885041992088406,0.0,0.0
0.25,0.05,3,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982323701854915,0.023723708712465905,1.0,1.0,1.0,1.0,1.0,0.994,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017676298145085066,0.023723708712465905,0.0,0.0,0.0017676298145085066,trivial,0.024,0.0017676298145085066,0.0,0.0
0.25,0.08,3,0.0,0.976,0.024,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9934591919220085,0.04919564445385792,1.0,1.0,1.0,1.0,1.0,0.976,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999876953125,0.0027486589803366926,1.0,1.0,1.0,1.0,1.0,0.998,0.00654080807799149,0.04919564445385792,0.0,0.0,0.00654080807799149,trivial,0.094,0.0065408080779914895,0.0,0.0
0.25,0.1,3,0.0,0.96,0.04,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917505610662339,0.05082523412426689,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999876953125,0.0027486589803366926,1.0,1.0,1.0,1.0,1.0,0.998,0.008249438933766147,0.05082523412426689,0.0,0.0,0.008249438933766147,trivial,0.158,0.008249438933766144,0.0,0.0
0.25,0.12,3,0.0,0.932,0.068,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825270721146125,0.08431654720786763,1.0,1.0,1.0,1.0,1.0,0.932,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017472927885387412,0.08431654720786763,0.0,0.0,0.017472927885387412,trivial,0.272,0.01747292788538741,0.0,0.0
0.25,0.15,3,0.0,0.888,0.112,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9765528675785733,0.09373605906468427,0.9560493827160493,1.0,1.0,1.0,1.0,0.888,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997667584940313,0.005210220576250614,1.0,1.0,1.0,1.0,1.0,0.998,0.02344713242142675,0.09373605906468427,0.0,0.0,0.02344713242142675,trivial,0.448,0.02344713242142675,0.0,0.0
0.25,0.18,3,0.0,0.872,0.128,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975007126460908,0.08398277997436113,0.9384765625,1.0,1.0,1.0,1.0,0.872,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997578125,0.0054100589454246,1.0,1.0,1.0,1.0,1.0,0.998,0.024992873539091975,0.08398277997436113,0.0,0.0,0.024992873539091975,trivial,0.512,0.024992873539091975,0.0,0.0
0.25,0.2,3,0.0,0.9,0.1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800513924063391,0.07380106123811397,0.9957899502037123,1.0,1.0,1.0,1.0,0.9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999139886578451,0.0019213478442681195,1.0,1.0,1.0,1.0,1.0,0.998,0.01994860759366086,0.07380106123811397,0.0,0.0,0.01994860759366086,trivial,0.4,0.019948607593660864,0.0,0.0
0.3,0.05,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.3,0.08,3,0.0,0.992,0.008,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997725124545116,0.027549311392541496,1.0,1.0,1.0,1.0,1.0,0.992,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002274875454884084,0.027549311392541496,0.0,0.0,0.002274875454884084,trivial,0.032,0.002274875454884084,0.0,0.0
0.3,0.1,3,0.0,0.98,0.02,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968268540541199,0.02714698127244206,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0031731459458800362,0.027146981272442063,0.0,0.0,0.0031731459458800362,trivial,0.08,0.0031731459458800367,0.0,0.0
0.3,0.12,3,0.0,0.974,0.026,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9953783443999059,0.032685028064218656,1.0,1.0,1.0,1.0,1.0,0.974,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004621655600094048,0.03268502806421866,0.0,0.0,0.004621655600094048,trivial,0.104,0.004621655600094049,0.0,0.0
0.3,0.15,3,0.0,0.92,0.08,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824794493215714,0.07646666787867323,1.0,1.0,1.0,1.0,1.0,0.92,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999533203125,0.010427452322229675,1.0,1.0,1.0,1.0,1.0,0.998,0.017520550678428663,0.07646666787867323,0.0,0.0,0.017520550678428663,trivial,0.32,0.017520550678428663,0.0,0.0
0.3,0.18,3,0.0,0.898,0.102,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9764293575734241,0.09185058907075618,0.9585900578922495,1.0,1.0,1.0,1.0,0.898,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0235706424265759,0.09185058907075618,0.0,0.0,0.0235706424265759,trivial,0.408,0.023570642426575895,0.0,0.0
0.3,0.2,3,0.0,0.896,0.104,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9790435695125173,0.07768309784675867,0.9568998343018507,1.0,1.0,1.0,1.0,0.896,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994269972451791,0.010473096070076607,1.0,1.0,1.0,1.0,1.0,0.996,0.02095643048748273,0.07768309784675867,0.0,0.0,0.02095643048748273,trivial,0.416,0.020956430487482733,0.0,0.0
0.05,0.05,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.05,0.08,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,trivial,0.0,0.0,0.0,0.0
0.05,0.1,4,0.0,0.998,0.002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998223140495868,0.003969203470490131,1.0,1.0,1.0,1.0,1.0,0.998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00017768595041322288,0.003969203470490131,0.0,0.0,0.00017768595041322288,trivial,0.008,0.00017768595041322288,0.0,0.0
0.05,0.12,4,0.0,0.996,0.004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996484868890929,0.005547118881244475,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00035151311090704995,0.005547118881244475,0.0,0.0,0.00035151311090704995,trivial,0.016,0.00035151311090704995,0.0,0.0
