alpha,pfail,budget_ref,n_failed_mean,n_failed_std,n_failed_p10,n_failed_p25,n_failed_p50,n_failed_p75,n_failed_p90,pr_post_cascade_mean,pr_post_cascade_std,pr_post_cascade_p10,pr_post_cascade_p25,pr_post_cascade_p50,pr_post_cascade_p75,pr_post_cascade_p90,feasibility_ratio_mean,feasibility_ratio_std,frac_infeasible,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree,across_graph_std_nfailed,within_graph_std_nfailed
0.15,0.05,1,31.019,19.021793790281716,0.0,2.0,39.5,46.0,48.0,0.25978524046375506,0.42968871844966,0.0,0.0,0.0,0.9149338374291116,1.0,6.203799999999999,3.8043587580563427,0.732,0.304,0.522,0.174,0.0,0.6835869650101087,0.43912075240578957,0.0011933786848072566,0.09848813657407408,1.0,1.0,1.0,0.62,0.5361903712841493,0.4971811892165539,0.0004938271604938272,0.0010330578512396695,1.0,1.0,1.0,0.534,0.6742020864463536,0.44066793963424283,0.0011911111111111118,0.08407959815521383,1.0,1.0,1.0,0.61,0.14739659372595945,0.35740620601416245,0.0,0.037965252139726895,0.1380117151622043,trivial,0.14939356162862655,0.1354718145529201,0.17223181281187175,0.3883037082386979,8.955508863263997,16.00163313345859
0.15,0.08,1,36.939,14.429458721656887,1.0,33.0,42.0,46.0,48.0,0.11598660343099598,0.3128313625926812,0.0,0.0,0.0,0.0,0.9344444444444444,7.3877999999999995,2.8858917443313774,0.879,0.544,0.275,0.181,0.0,0.4431452908295404,0.4644497060365477,0.0004526935264825713,0.002139027573537628,0.16000000000000003,1.0,1.0,0.368,0.28707760168606944,0.45059207105652305,0.0004526935264825713,0.0008680555555555555,0.001460920379839299,1.0,1.0,0.285,0.44281796008988394,0.46423678441882044,0.00045082695161209206,0.0018903591682419658,0.15391167367737082,1.0,1.0,0.366,0.15606768914347094,0.3509181148318267,0.0,0.10000703659274045,0.1557403584038145,hopeless,0.1498216944745789,0.13638497996078797,0.2013224016342114,0.4141014368700522,7.488616627922676,9.958886633016228
0.15,0.1,1,39.381,11.13875392492356,31.0,36.0,43.0,46.0,48.0,0.056102618883783796,0.22418186355127495,0.0,0.0,0.0,0.0,0.0,7.876200000000001,2.227750784984712,0.941,0.669,0.179,0.152,0.0,0.31872351164452345,0.4309988004132813,0.00043402777777777775,0.0011111111111111111,0.018475188518104778,0.9562856192676608,1.0,0.246,0.18419375474023317,0.38610510556671324,0.0004526935264825713,0.0008,0.0013020833333333333,0.0028355387523629487,1.0,0.183,0.31837689410292186,0.43157008408468406,0.00043402777777777775,0.001069513786768814,0.016436554898093356,0.9574375869696492,1.0,0.248,0.13452975690429025,0.3138471967378583,0.0,0.05471364987303785,0.13418313936268875,hopeless,0.1230889338859452,0.11377607673376713,0.18869332217021484,0.3734900510586894,6.56328720992766,6.016697613610684
0.15,0.12,1,40.596,8.918900380652314,32.0,37.0,43.0,46.0,48.0,0.027604970800345272,0.1597966326124771,0.0,0.0,0.0,0.0,0.0,8.1192,1.783780076130463,0.971,0.77,0.094,0.136,0.0,0.22241043788724937,0.3823903730855914,0.00041649312786339016,0.0007304601899196495,0.00510204081632653,0.19428058409951324,1.0,0.159,0.10046815166257224,0.2981969452784806,0.0004526935264825713,0.0008329862557267803,0.001189767995240928,0.0020811654526534857,0.054090414201184364,0.099,0.22529982333197324,0.3852294192314779,0.0004,0.0006574621959237343,0.004485689854635079,0.2084120982986767,1.0,0.161,0.12194228622467712,0.3078546196742034,-0.0004526935264825713,0.030688143765066844,0.12483167166940097,hopeless,0.11335036492945229,0.10334916667584572,0.1632159351796346,0.3115852742015456,6.378619286334621,3.0660000000000003
0.15,0.15,1,41.113,7.678296100047198,32.0,37.0,43.0,46.0,48.0,0.015010755516616377,0.11778429793688755,0.0,0.0,0.0,0.0,0.0,8.2226,1.5356592200094394,0.984,0.872,0.049,0.079,0.0,0.12361157212912256,0.2969179944886195,0.0004,0.0005603782886870269,0.0021633315305570576,0.01842592592592593,0.7159763313609467,0.078,0.05676076667989298,0.22775860802280962,0.0004917034236504937,0.0008680555555555555,0.0012494793835901704,0.001972386587771203,0.0036523009495982475,0.055,0.12508967379307742,0.3001276403622426,0.0004,0.0005408328826392644,0.0019753086419753087,0.016559025120183004,0.7755804413147077,0.079,0.0668508054492296,0.235134124238985,-0.0005473480179885186,0.0096,0.06832890711318444,hopeless,0.061594498285874176,0.055805918477204286,0.1262770250002814,0.21500365776597857,6.150652892173318,1.8210000000000002
0.15,0.18,1,41.599,6.1933996318661695,33.0,37.0,43.0,46.0,48.10000000000002,0.002720245988887398,0.04959292303266262,0.0,0.0,0.0,0.0,0.0,8.319799999999999,1.2386799263732338,0.997,0.926,0.024,0.05,0.0,0.0715675565477477,0.22550417243350657,0.0,0.0005165289256198347,0.0018107741059302852,0.008297112539536782,0.1029871280276817,0.039,0.030709993681144413,0.1676170356260694,0.0004938271604938272,0.0009053870529651426,0.0012500000000000002,0.0018903591682419658,0.003333333333333333,0.029,0.07387612598692822,0.23197749948642588,0.0003600000000000023,0.0005165289256198347,0.0018107741059302852,0.008297112539536782,0.09645176252319125,0.041,0.040857562866603275,0.1896013747242633,-0.0007304601899196495,0.005198865784499055,0.04316613230578381,hopeless,0.03790362088398985,0.03685149388845233,0.09084427345347212,0.1412924951488987,5.8233408795982395,0.363
0.15,0.2,1,41.674,5.936137127796156,33.0,37.0,43.0,46.0,48.10000000000002,0.0009184027777777779,0.029027921016974483,0.0,0.0,0.0,0.0,0.0,8.3348,1.1872274255592312,0.999,0.952,0.007,0.04,0.001,0.04881629910276704,0.1800447344489244,0.0004,0.0005165289256198347,0.001736111111111111,0.006574141709276845,0.044388737539077516,0.018,0.011321376711840647,0.0965712149912007,0.0005408328826392644,0.0009182736455463729,0.0013149243918474686,0.001972386587771203,0.0029641086654768993,0.009,0.04866625705029427,0.1789906707121712,0.0004,0.0005165289256198347,0.0018107741059302852,0.006331035427319212,0.044388737539077516,0.017,0.03749492239092639,0.1649309910549634,-0.000841002667573632,0.004338747295835587,0.03734488033845362,hopeless,0.03108232783606795,0.028506649926781247,0.0717260613526365,0.10014413824921826,5.773501883605824,0.138
0.18,0.05,1,28.475,20.102372372434054,0.0,1.0,39.0,45.0,48.0,0.32055769927532257,0.45411860777938706,0.0,0.0,0.0,0.9428351542141911,1.0,5.695,4.020474474486811,0.667,0.214,0.593,0.193,0.0,0.7695242081093451,0.3934361798821861,0.009194159004867496,0.66015625,1.0,1.0,1.0,0.697,0.6082253036530683,0.48672919925663266,0.0006574621959237343,0.0013149243918474686,1.0,1.0,1.0,0.606,0.7672229074677737,0.39486144144501073,0.00938552250708885,0.66015625,1.0,1.0,1.0,0.689,0.16129890445627673,0.3789988356037584,0.0,0.048954001260239445,0.15899760381470532,trivial,0.16834304778433667,0.1546034463246117,0.1549571338663078,0.3348441076417123,9.184327683614082,17.486733174792274
0.18,0.08,1,35.171,16.186344831369432,1.0,33.0,42.0,46.0,48.0,0.15952070669429003,0.35529244790059533,0.0,0.0,0.0,0.0,0.945216049382716,7.0342,3.237268966273887,0.832,0.409,0.34,0.25,0.001,0.5674046028760816,0.45907889026740706,0.0009016539032241841,0.014727516350892974,0.9036592801903629,1.0,1.0,0.457,0.3553517268924363,0.47662006367116094,0.0004526935264825713,0.0009053870529651426,0.0018107741059302852,1.0,1.0,0.348,0.5676641139053595,0.4589281728564532,0.0007304601899196495,0.013659033493811092,0.9069793180486647,1.0,1.0,0.449,0.21205287598364528,0.40558162316242824,0.0,0.2987528344671202,0.21231238701292324,mixed,0.21281716898223077,0.19651733609510633,0.1945047203758502,0.4112237223303552,8.27373307522064,12.186020769637441
0.18,0.1,1,37.883,13.296665409041472,30.0,34.0,42.0,46.0,48.0,0.09278388824201023,0.28014932515872853,0.0,0.0,0.0,0.0,6.250000000001422e-05,7.576599999999999,2.659333081808294,0.901,0.537,0.244,0.219,0.0,0.44496779075558207,0.4557534569892306,0.0005408328826392644,0.004253308128544423,0.19140625,1.0,1.0,0.329,0.2548131349122585,0.4339477625477233,0.0004526935264825713,0.0008329862557267803,0.0014177693761814744,0.9517233984631821,1.0,0.248,0.4403134891239413,0.4568518169637827,0.0004917034236504937,0.0028183711157593228,0.1605555555555556,1.0,1.0,0.324,0.19015465584332358,0.3705993406774357,0.0,0.1950311028855546,0.18550035421168282,hopeless,0.18133967053380293,0.16575961070750206,0.19114579747402843,0.40998941839072367,7.243660055524416,8.770702960822533
0.18,0.12,1,39.623,10.865489910721928,31.0,37.0,43.0,46.0,48.0,0.05213509695898895,0.2142511325064316,0.0,0.0,0.0,0.0,0.0,7.924600000000001,2.1730979821443857,0.944,0.648,0.155,0.197,0.0,0.3405032454424072,0.43619786822365086,0.00047258979206049145,0.0017346092848904266,0.031037918194187435,0.9506249999999999,1.0,0.232,0.1622437165854828,0.36613119820136386,0.0004526935264825713,0.0008329862557267803,0.0013149243918474686,0.0027548209366391185,1.0,0.157,0.34013831828516017,0.4358066911201114,0.0004526935264825713,0.0016494793835901706,0.027216668980517375,0.9483895590996594,1.0,0.231,0.17825952885692437,0.3562770472390188,0.0,0.13005050505050506,0.1778946016996773,hopeless,0.16670400807444968,0.15284775815368845,0.17710655546889043,0.38437981013997274,7.050614937719971,5.273171731385453
0.18,0.15,1,40.79,8.49622857507965,32.0,37.0,43.0,46.0,48.0,0.02311839219089655,0.14448258537539113,0.0,0.0,0.0,0.0,0.0,8.158,1.6992457150159304,0.975,0.785,0.081,0.134,0.0,0.20295953439579584,0.3650066572241324,0.0004322743127863391,0.0009182736455463729,0.0048674959437533805,0.142333984375,1.0,0.12,0.09070692180126722,0.2838438595541707,0.00047258979206049145,0.0008680555555555555,0.0013020833333333333,0.0022222222222222222,0.006756143667296806,0.085,0.19863378128033815,0.36375976025385687,0.0004322743127863391,0.0007304601899196495,0.0044444444444444444,0.11346312643562531,1.0,0.12,0.11225261259452862,0.2969667127462557,-0.00041649312786339016,0.03015340784571554,0.10792685947907094,hopeless,0.1054247395774771,0.09486851873190066,0.143431421435581,0.3076321677842677,6.40066402805209,2.595089917790225
0.18,0.18,1,41.422,6.778489212206508,33.0,37.0,43.0,46.0,48.10000000000002,0.007204465221140485,0.08023172339586189,0.0,0.0,0.0,0.0,0.0,8.2844,1.3556978424413015,0.992,0.869,0.041,0.09,0.0,0.12271555625980533,0.28745975731587575,0.00041649312786339016,0.0006574621959237343,0.002704164413196322,0.02422967346044269,0.4999079349297824,0.06,0.04920761072279109,0.211586001173318,0.0004938271604938272,0.0009053870529651426,0.0012500000000000002,0.001972386587771203,0.0036730945821854917,0.045,0.12353707496635355,0.2897426524386814,0.00041649312786339016,0.0006574621959237343,0.0028022751113372397,0.025943976420020644,0.5865631255652878,0.063,0.07350794553701424,0.24230059598479808,-0.0005165289256198347,0.01320812854442344,0.07432946424356246,hopeless,0.06727260276483098,0.0612414718566586,0.11123180921113206,0.21670230485303585,6.0069056926174555,0.8310204900826086
0.18,0.2,1,41.64,6.066003626771088,33.0,37.0,43.0,46.0,48.10000000000002,0.0018585820338042605,0.04148190665334471,0.0,0.0,0.0,0.0,0.0,8.328,1.2132007253542176,0.998,0.905,0.012,0.082,0.001,0.08815683508596109,0.23908981896169762,0.00043402777777777775,0.0006174709994051161,0.0022675736961451243,0.015614238980716254,0.2623720411089884,0.032,0.019528208623849998,0.1309625147729567,0.0005165289256198347,0.0009053870529651426,0.0013149243918474686,0.0019753086419753087,0.003122073361082206,0.017,0.08731820077088744,0.23936321991389747,0.00043402777777777775,0.0006250000000000001,0.0022675736961451243,0.01495260293121415,0.23599632690541783,0.034,0.0686286264621111,0.22626734996309392,-0.0005668934240362811,0.012027681660899655,0.06778999214703742,hopeless,0.0608842622286282,0.05401059039318778,0.09393024922222008,0.16763508114798387,5.833060946021394,0.23800000000000004
0.2,0.05,1,26.011,20.716584636469403,0.0,1.0,36.5,45.0,48.0,0.3768294031272769,0.46704691515757885,0.0,0.0,0.0,0.948060941828255,1.0,5.2021999999999995,4.14331692729388,0.605,0.14,0.66,0.2,0.0,0.8430144027120675,0.33631605736611203,0.05994214332675873,1.0,1.0,1.0,1.0,0.77,0.6681659829614843,0.46931591721994237,0.0006574621959237343,0.0018653868227731867,1.0,1.0,1.0,0.662,0.8382132074578823,0.3409266113252919,0.047750723982087406,1.0,1.0,1.0,1.0,0.759,0.1748484197505831,0.382875748142515,0.0,0.0413412814105234,0.1700472244963978,trivial,0.1795975581726305,0.16993978680922148,0.1270000856916436,0.26906084437776945,9.446659674191718,18.05764369688402
0.2,0.08,1,33.717,17.252852256945804,1.0,32.0,41.0,46.0,48.0,0.19269985214335775,0.3799437573435565,0.0,0.0,0.0,0.0,0.948060941828255,6.743399999999999,3.450570451389161,0.795,0.31,0.408,0.281,0.001,0.6607229849641956,0.43485305231467397,0.0027049617096725526,0.08330265176419022,1.0,1.0,1.0,0.537,0.41732708410529606,0.491096841837715,0.00047258979206049145,0.0009451795841209829,0.002704164413196322,1.0,1.0,0.408,0.652394080043498,0.43768442867580415,0.0020570349964289364,0.05849112364407089,1.0,1.0,1.0,0.521,0.24339590085889956,0.4171657508880535,0.0,0.48322306238185253,0.235066995938202,mixed,0.24288461984085719,0.22359977618390905,0.1729956319329798,0.39220365933366774,8.522312538272695,13.628863663987893
0.2,0.1,1,36.795,14.474217595434995,2.0,33.0,42.0,46.0,48.0,0.11754707655709874,0.30856075842984143,0.0,0.0,0.0,0.0,0.8922591510429349,7.359,2.8948435190869986,0.873,0.431,0.297,0.271,0.001,0.543946310181976,0.45522325533568997,0.0010285174982144682,0.012988788107835726,0.7457556637221321,1.0,1.0,0.41,0.3053933186267741,0.45808743316335554,0.00047258979206049145,0.0008680555555555555,0.0017006802721088433,1.0,1.0,0.295,0.5358026563665838,0.4567673956055869,0.0008677551903114186,0.01029773156899811,0.7130864197530864,1.0,1.0,0.398,0.23855299155520193,0.39738218850424983,0.0,0.383656462585034,0.23040933773980965,mixed,0.22866949080894086,0.20815506248676907,0.18729795840002894,0.4114590339836163,7.5840144382773955,10.187312688933753
0.2,0.12,1,39.072,11.672395469654035,30.0,36.0,43.0,46.0,48.0,0.06436155549587863,0.23488821678698502,0.0,0.0,0.0,0.0,0.0,7.8144,2.3344790939308067,0.93,0.536,0.196,0.268,0.0,0.4380639698114543,0.4523201175522276,0.0005668934240362811,0.004336523212226067,0.17726805947826318,1.0,1.0,0.293,0.2034562390751322,0.39987767007109115,0.0004526935264825713,0.0008329862557267803,0.0013850415512465372,0.0036730945821854917,1.0,0.196,0.4287849713100589,0.45123131947845435,0.0005384024869373215,0.002716161158895428,0.16000000000000003,1.0,1.0,0.289,0.23460773073632207,0.39233243630302767,0.0,0.3652433425160698,0.2253287322349267,hopeless,0.22388382743313642,0.20141858376827732,0.18134778114719435,0.4079093464460328,7.17828781813602,6.250968150055547
0.2,0.15,1,40.641,8.83357905947527,32.0,37.0,43.0,46.0,48.0,0.026710378997232963,0.15466418953432684,0.0,0.0,0.0,0.0,0.0,8.1282,1.7667158118950541,0.971,0.7,0.1,0.2,0.0,0.2816311036647876,0.40681260993710666,0.00047258979206049145,0.0017227479226984911,0.014692378328741967,0.7074716049382715,1.0,0.155,0.10819577274499667,0.3068539735796403,0.00047258979206049145,0.0008329862557267803,0.0013020833333333333,0.0022634676324128564,0.9588506416597251,0.097,0.2748541245733237,0.4042940492939286,0.00047258979206049145,0.0016,0.014061654948620876,0.6030566406250001,1.0,0.154,0.17343533091979094,0.35097848075019716,0.0,0.11681029512496513,0.16665835182832706,hopeless,0.16368026810920863,0.14898260948305922,0.16471067549203053,0.3569044618278852,6.511483625104189,2.89310752233276
0.2,0.18,1,41.355,6.993924148859494,33.0,37.0,43.0,46.0,48.0,0.008979018190047781,0.08933968407096288,0.0,0.0,0.0,0.0,0.0,8.271,1.398784829771899,0.99,0.81,0.051,0.139,0.0,0.17435752247854724,0.3337509674460076,0.0004526935264825713,0.0010816657652785288,0.0050201562106324,0.09129017447199264,0.9403122130394859,0.08,0.05863263112174426,0.22935958745005847,0.00047258979206049145,0.0008673046424452133,0.0012500000000000002,0.002,0.00390625,0.051,0.17093672031907317,0.33105780316554845,0.0004526935264825713,0.0010217069686766656,0.005181888484431876,0.08575456267217632,0.9403122130394859,0.081,0.11572489135680301,0.29136748462894624,0.0,0.039446757882212975,0.11230408919732893,hopeless,0.1074320358719397,0.09859296896745855,0.1362267253951764,0.26828106641081056,6.1139901046697815,0.9600204900826087
0.2,0.2,1,41.596,6.178736440405919,33.0,37.0,43.0,46.0,48.0,0.002690163476850111,0.04905172390764916,0.0,0.0,0.0,0.0,0.0,8.3192,1.2357472880811837,0.997,0.868,0.024,0.108,0.0,0.1221707187930467,0.27920091521826695,0.00043402777777777775,0.0008680555555555555,0.003748438150770512,0.03361477096320059,0.5161571976701184,0.048,0.030151911427504657,0.1644641996747366,0.00047258979206049145,0.0008680555555555555,0.0013020833333333333,0.0019579403969428007,0.003249228664213896,0.025,0.1204702720620529,0.27898419141215475,0.0004526935264825713,0.0008650519031141869,0.0036730945821854917,0.03305785123966942,0.5538831360946749,0.05,0.09201880736554204,0.25664665389987,-0.00043402777777777797,0.023504050925925925,0.09031836063454826,hopeless,0.0816306722975755,0.07443295766954663,0.11308892740948544,0.20754093190418874,5.821510456917517,0.3655825756949559
0.25,0.05,1,19.539,20.914264964373,0.0,1.0,3.0,43.0,47.0,0.5256623657448054,0.46813654167141816,0.0,0.0,0.87890625,0.9518143961927423,1.0,3.9078000000000004,4.1828529928746,0.442,0.058,0.79,0.152,0.0,0.9306091166571777,0.22389823499917227,0.9000657462195923,1.0,1.0,1.0,1.0,0.864,0.7958174781630439,0.4006695775599055,0.0010330578512396695,1.0,1.0,1.0,1.0,0.785,0.9288437725383337,0.2274442375182659,0.8786570917270258,1.0,1.0,1.0,1.0,0.855,0.13479163849413392,0.3414420366756672,0.0,0.0,0.1330262943752899,trivial,0.13708505861424608,0.13349253126002406,0.08153943873623175,0.1486384164317723,9.252403957891161,18.245407262701676
0.25,0.08,1,28.667,19.810000277637556,1.0,2.0,39.0,45.0,48.0,0.310727583743149,0.4357612164805537,0.0,0.0,0.0,0.8824609733700643,0.9506249999999999,5.7334,3.9620000555275108,0.663,0.147,0.575,0.278,0.0,0.8213461565082084,0.3385833001290243,0.07601517920515963,0.9058971088435374,1.0,1.0,1.0,0.662,0.5824447236636199,0.4895615726760025,0.0005408328826392644,0.0013020833333333333,1.0,1.0,1.0,0.558,0.8118378974720378,0.3463087671356273,0.04866799123447772,0.8750887782304714,1.0,1.0,1.0,0.642,0.2389014328445886,0.41285221126775173,0.0,0.483698276216305,0.229393173808418,trivial,0.24046509620698203,0.22650847570562124,0.12904567518122279,0.28204820096855354,9.465210562898218,16.67983088551968
0.25,0.1,1,32.589,17.808707954256537,2.0,30.0,41.0,46.0,48.0,0.21536022973256116,0.3850986319271357,0.0,0.0,0.0,0.00041649312786339016,0.9151108927989212,6.5178,3.561741590851307,0.763,0.22,0.462,0.318,0.0,0.739157042635917,0.3888261756121725,0.014704083044982703,0.4444444444444444,1.0,1.0,1.0,0.546,0.46745824073969594,0.494278387936342,0.0004938271604938272,0.0010330578512396695,0.005794118634019754,1.0,1.0,0.438,0.7218553148177833,0.39855482227058536,0.008492567397329303,0.36060000000000003,1.0,1.0,1.0,0.531,0.27169880189622103,0.4119063594299921,0.0,0.715318869165023,0.25439707407808737,mixed,0.2660930406168467,0.24509992231708672,0.15535287304507342,0.33524061965536006,8.47990442163118,14.684010380600862
0.25,0.12,1,35.964,15.30028444180042,3.0,33.0,42.0,46.0,48.0,0.1368450359743456,0.321391108105832,0.0,0.0,0.0,0.0,0.8711111111111112,7.192799999999999,3.060056888360084,0.847,0.33,0.339,0.331,0.0,0.6273795605118423,0.4278328837926858,0.00390625,0.0842030549453373,0.9158191142781593,1.0,1.0,0.417,0.3466568475638303,0.4703986782713661,0.0004526935264825713,0.0009053870529651426,0.0019627557938856014,1.0,1.0,0.316,0.6162431732698309,0.43090035890556827,0.0027700831024930744,0.07309814335752385,0.9111570247933886,1.0,1.0,0.407,0.28072271294801193,0.411391788799228,0.0,0.7157188305127087,0.2695863257060006,mixed,0.2717894595071664,0.2547780652787799,0.16979188548390062,0.38380275214146986,8.065054494546208,11.436588436945845
0.25,0.15,1,39.033,11.699055987557287,30.0,36.0,43.0,46.0,48.0,0.06458599103608145,0.23052224966549026,0.0,0.0,0.0,0.0,0.0,7.8066,2.3398111975114575,0.927,0.501,0.188,0.31,0.001,0.46474217043975524,0.440351447947901,0.0016659725114535606,0.010075757575757576,0.29501859504132233,0.958975562482646,1.0,0.243,0.191839253962548,0.3891909942966368,0.00047258979206049145,0.0008680555555555555,0.0013850415512465372,0.0034160723112774518,1.0,0.168,0.46353200057948896,0.43720856098847904,0.001661625125099984,0.008446077895295974,0.32029090527200166,0.958767361111111,1.0,0.241,0.2729029164772072,0.3928054394515183,0.0,0.6715459566074949,0.27169274661694093,hopeless,0.25492461879853534,0.2410293833708515,0.1821166326990927,0.3959521655377977,7.2957255293767735,6.460027775861809
0.25,0.18,1,40.349,9.401978462004685,32.0,37.0,43.0,46.0,48.0,0.03315109957209972,0.16701958172001174,0.0,0.0,0.0,0.0,0.0,8.0698,1.8803956924009373,0.962,0.637,0.1,0.262,0.001,0.3316739736868776,0.40895044742538095,0.0007674904634364096,0.0037496095376926284,0.05578279520543685,0.8264462809917354,1.0,0.139,0.10641909254189343,0.30408495398943325,0.00047258979206049145,0.0008329862557267803,0.0013020833333333333,0.0022675736961451243,0.9049967126890215,0.093,0.33222888919740867,0.4094345067366066,0.0007674904634364096,0.0034454958453969823,0.06017957351290685,0.8318982574682268,1.0,0.141,0.22525488114498418,0.36381188455101254,0.0,0.3402486661585366,0.22580979665551523,hopeless,0.2069576649896194,0.1969367444196352,0.1712376458817955,0.3596493405589795,6.6985744005721095,3.76933301609382
0.25,0.2,1,40.96,7.989267801244368,32.0,37.0,43.0,46.0,48.0,0.018007322056489312,0.12304465199245093,0.0,0.0,0.0,0.0,0.0,8.191999999999998,1.5978535602488735,0.979,0.719,0.06,0.22,0.001,0.25716558063222567,0.37444856282185784,0.0006574621959237343,0.0025000000000000005,0.023156899810964086,0.44746773800827855,0.9570848462339578,0.096,0.06715079000713026,0.24466579139987546,0.00047258979206049145,0.0008680555555555555,0.0013020833333333333,0.0021633315305570576,0.004991869993810111,0.053,0.25540771551078434,0.3759600969271485,0.0006574621959237343,0.002379535990481856,0.021680855183649483,0.4624000000000001,0.958767361111111,0.098,0.19001479062509538,0.34153938726906385,0.0004526935264825714,0.2222229453005692,0.18825692550365405,hopeless,0.17169130328463367,0.16368457911817133,0.1594631623817892,0.3178610281128049,6.304458739654023,2.198695184307628
0.3,0.05,1,15.385,19.825407309813336,0.0,1.0,2.0,39.0,46.0,0.6178534625783197,0.4414639849877089,0.0,0.0,0.9000657462195923,0.9518143961927423,1.0,3.077,3.965081461962667,0.337,0.019,0.88,0.101,0.0,0.9741223030414622,0.12905938765914052,1.0,1.0,1.0,1.0,1.0,0.921,0.8827197963795483,0.31877040554803154,0.007769097222222225,1.0,1.0,1.0,1.0,0.871,0.9741949955389285,0.12726510191333726,1.0,1.0,1.0,1.0,1.0,0.92,0.09140250666191373,0.2832554945071087,0.0,0.0,0.09147519915938017,trivial,0.09204715459976308,0.09039872122718294,0.045366948431909374,0.06362349201230855,8.119795256039405,17.36291213265024
